"First time to use, but it is easy to use and it uses my finger print to login, making it fairly safe. I also set it up to get texts for certain transactions which was pretty straightforward.",5
My favorite thing about this app is that when you make a payment on your credit card the balance immediately changes which is awesome and helps remind me that I did in fact make my payment.,5
Trying to switch my account over from AA Barclay's and keep getting error messages when trying to set user id and password. it says they meet criteria but I can't move past that window.,1
"no more support for the app on Android 9 why? i can't use the app anymore, no longer compatible with Android 9 and can't update the app any further because no further update was given.",2
"I have never experienced this much trouble setting up a credit card. Too many questions. Too many sign-ons required. Still looks like I can't sign on as "" information doesn't match"".",1
Great app. It is very easy to use. I have more than 1 type of citi card. I travel and just tell the app when I traveling to help prevent fraud. Cash back redemption is nice as well.,5
I can't access my account. It's asking for a debit card number that I don't have to be able to verify my account. Why can't I just have them send me a verification code to my phone?,1
I only have it for the government travel card worst card delivery website dosnt recognize when password are reset and than changes in will never use citibank for civilian use.,1
"customer service is a nightmare, no one knows anything of what's going on. but they all ask they same card info and password questions. totally the fault of the corporation.",1
"Everything that you need is very self-explanatory.It's all right in front of you , very easy to understand easy to navigate the website , even for me , that's saying a lot",5
"good experience at first ... had checking, savings, investment and credit card accounts with Citi Bank .... as my accounts aged .... My business became less appreciated",1
"Card hijacked during shipping to me. 15 ""employees"" allowed to be added to my account by hackers. Citi unwilling/able to delete fake ""employees"" from subsequent cards.",1
"It works well enough, that the interface is a bit cluttered with ads for their products. do I really need to see an ad for their CDs every time I look at it for years?",4
Obviously it's the back i use... This mobile banking app is superb and ready to navigate and that's held alot. smooth & steady .. keep it up!! once again Great app,5
trying to pay my card in full & have been waiting on a verification code for about 15 minutes - I can't continue until you send me the verification code.,1
"I really like it; the user has total control over every transaction within the app. I’ve compared it with other apps I use, and it’s the best I’ve seen.",5
Good to see what's going on and that balances are updated immediately after making a transaction. Continues to be a great app. Keep up the good work.,5
"Great connections. Several options within app. I've been using it for almost 4 years. It is convenient, easy, and I don't have any complaints so far.",5
"Works seamlessly but sometimes I cant access one of my accounts, but this is rare. If there was an option of 4.5stars I would have chosen that score",5
I love how this app works for me in my busy schedule. it stays on top of things. it sends me alerts of when to pay when the statement closes.,5
"Like the 6 number log on! but now it doesn't work. Today, log in suddenly wouldn't work. So I had to change it. Oh well otherwise I like it.",5
East to use. Wish it would provide spending amount activity to indicate balance required to achieve $125 AA credit for you annual activity,5
"works great except when I type my password in, the whole app closes, and I have to start over a few times before it finally lets me log in",4
"We have had a horrible time setting up autopay. This phone app, as of today, does seem to work well. But the autopay is still unresolved.",3
"easy to use and navigate, the only down side is that if you have multiple accounts with them you have to long in separately to each one.",4
"Easy to use, responsive. Security was great when I made an odd transaction and I appreciated the precautionary call to verify it was me.",5
"Keeps me aware of charges on a daily basis. Easy to make payments. My go to, unless higher return offered. ""still my go to"". still.",5
"Fantastic App Based finance and credit card monitoring and payment processing. Clear, easy to use and clean to the eye. I love it",5
"For months, I got an error when I tried logging in. I ended up uninstalling the app, reinstalling it and it finally worked again.",3
simple layout. info readily visible. able to pop in and quickly review transactions and make payments. ... it operates as needed.,4
"Simply, it works. Every time. Without bugs. In a world of cruddy buggy apps that you can't depend on, this is refreshing. BRAVO!",5
it is very convenient and easy to check balances and make payments! and look into getting a higher credit balance and lower APR,5
The font size in the app is extremely small and does not conform to device settings. I can't see it and so it's not functional.,1
"the setup of app,best I've seen, very easy to see all info in easy format, easy to pay also can immediate see payment applied",5
It's pretty easy to use. I like that it shows me my new balance and what I have available right away after making a payment.,5
Easy to use. Easy to pay online. Getting notifications from the app is a plus. Up to date and in the palm of your hand. ,5
quick convenient easy to make card payments a lot of other information included credit score spending habits so on so on,5
"most user friendly app I have. I also love that when I make a payment, I visibly see the total I owe go down instantly.",5
Nice and conviniente. Great. I made all my transactions from the comfort of my home. Love it. Thank you.,5
"Great and efficient app. Highly recommend it because it's reliable, quick and so easy to use. Try it and you'll see.",5
Great way to keep tabs on balances and there are also a lot of services available in the app. It's very easy to use.,5
"I have long history with Citibank and they have been applicable from the telephone, my email and now my mobile act!!",5
"literally can't log in on the app, always says it's experiencing technical difficulties. website barely works either",1
Love the app for credit card management. I would like the sign off easier to find. May just be its a new app to me.,5
Very easy to use and everything is in one place. Even easier to make your monthly payment one click and it's done.,5
you were able to detect a fraudulent charge on my account and declined it. Thank you. I appreciate it very much.,5
Really clear and concise. Everything available from a bank you can do from this app. One of the best I've seen.,5
Very convenient to do almost all of my banking through the app. Very easy to navigate. Useful tool on my phone.,5
seamless and easy.however i would like to see an option to put deposit and withdrawel alert amounts on the app,5
Great way to get information quick and easy. Easy to understand and navigate the app. Still great Citi Mobile,5
Very easy to use I love this app. I like it when my balance updates instantly the moment I make a payment,5
"Great app, everything AT YOUR FINGERTIPS, no messing with tab after tab to find features efficient system.",5
"Two years later, same great service. Now it's been three years , and they've been excellent in all aspects",5
Seems technical issues I've previously experienced have been resolved. App work perfectly smooth now.,5
"User friendly app, without bugs or glitches. Log on, do what needs done, and log out. Simple as can be.",5
"Very convenient, all the tools are there and work great, points transfer with a good choice of partners",5
very straightforward for settling one card. more problematic consolidating more than one Citi account.,4
"Great App. Easy to use,not complicated as some apps are This from a 79 yo great grand mom ! Terri. M",5
"Intuitive, easy to use, no glitches, and good security. this is everything I want in an application.",5
"always exceptional, so grateful for your services, very easy safe and friendly to use and manage ",5
Very easy app. to use compared to my other ones. They make it very easy ..never had any problems.,5
"Very user friendly, I can access and complete business quicker than it took to write this review.",5
A wealth of information at my fingertips. A secure and safe way to monitor my credit card use.,5
"Always easy & efficient to use this Citi Mobile APP; clear, easy flow between features / tabs.",5
"I feel safe and secure using this app, it has been very easy to understand how to use as well.",5
Excellent App with needed credit notifications. I highly recommend this Costco/Citi card app.,5
"forced updates are unacceptable Edit: Did it again - a forced update, can't even use the app!",1
I love that everything is easy to find and maneuver. Payments update your balance super fast.,5
Very easy and convenient to use once familiar with features. Can even apply for loans on app!,5
"App works well. some pages are crammed with options to click on, it sometimes gets confusing",4
Bank app that works and you can do everything in 1 spot. been with citi for ever. love it!!!,5
"works quickly, and without errors, good ui that is easily navigable, 5 stars would reccomend",5
"Convenient, everything I need on my phone. An important feature is the alert notifications.",5
Easy to use. Dashboard is intuitive and most functions can be completed right from the app.,5
"it is one of the better banking apps... I have used, and one of the most secure. Thank you",5
just started using the mobile app and it looks very good so far. Simple and user-friendly.,5
9 years never an issue with this app. They also include FICO score which is a great idea.,5
"Easy to see my spending with a breakdown of travel, fuel, groceries, etc. Very convenient",5
Mobile app works great. Have used it for years. No problems. Customer service is the best,5
"Wonderful, easy to use app that helps us keep track of our balances, bills due, and more.",5
I just switched over from Barclays and like the app so far. Appears easy to use & secure,5
"So easy to navigate, it puts other cards app to shame. Like their way of doing business.",5
The app has become more user friendly. I like how I can see my FICO score in real time.,4
this app keeps me up to date on my credit spending and it allows for very easy payment.,5
"Great app, one of the easiest and most convenient to use. Payments show up right away.",5
Outstanding accessibility. Everything needed right there in the app. Very impressive.,5
Easy-to-use. However does not allow to do certain things like making a full payment.,4
I enjoy using this app because it's not complicated to maneuver for an older person!,5
